,0
348,"https://openalex.org/W4285093386,https://openalex.org/W2999802832,https://openalex.org/W3006769515,https://openalex.org/W3139007160"
349,"https://openalex.org/W4295786677,https://openalex.org/W2988318718"
350,"https://openalex.org/W3107245007,https://openalex.org/W2908893700,https://openalex.org/W2909984890,https://openalex.org/W2989857225,https://openalex.org/W2998268303,https://openalex.org/W3022723466,https://openalex.org/W3092026988,https://openalex.org/W3100968477"
351,"https://openalex.org/W4206178923,https://openalex.org/W3011495205,https://openalex.org/W3027574561"
352,"https://openalex.org/W4289813233,https://openalex.org/W2954135583,https://openalex.org/W3094449090"
353,"https://openalex.org/W4321482599,https://openalex.org/W2907976315,https://openalex.org/W2908530998,https://openalex.org/W3027878819,https://openalex.org/W3028586297,https://openalex.org/W3082230505,https://openalex.org/W3084716846,https://openalex.org/W3129183288,https://openalex.org/W3156841129,https://openalex.org/W4282833911,https://openalex.org/W4283014399"
354,"https://openalex.org/W4361000981,https://openalex.org/W2946882019,https://openalex.org/W2963255299,https://openalex.org/W3010320765,https://openalex.org/W3021847024,https://openalex.org/W3024600325,https://openalex.org/W3025350942,https://openalex.org/W3087082481,https://openalex.org/W3094614841,https://openalex.org/W3112493767,https://openalex.org/W3113271689,https://openalex.org/W3159979751,https://openalex.org/W3176999192,https://openalex.org/W4206102773"
355,https://openalex.org/W4361018474
356,https://openalex.org/W4318477709
357,"https://openalex.org/W4319066636,https://openalex.org/W2908408131,https://openalex.org/W3176999192"
358,"https://openalex.org/W4319230999,https://openalex.org/W2908415654,https://openalex.org/W2913458382,https://openalex.org/W2939651832,https://openalex.org/W2990779821"
359,https://openalex.org/W4327966866
360,"https://openalex.org/W4360860506,https://openalex.org/W2970204721"
361,"https://openalex.org/W4380320165,https://openalex.org/W2986457312,https://openalex.org/W2989857225,https://openalex.org/W3092026988,https://openalex.org/W3099909056,https://openalex.org/W4220925855,https://openalex.org/W4293702864,https://openalex.org/W4296344227,https://openalex.org/W4296558752"
362,"https://openalex.org/W4386791410,https://openalex.org/W2932168008,https://openalex.org/W3013434849,https://openalex.org/W3092026988,https://openalex.org/W4214748644,https://openalex.org/W4281713653,https://openalex.org/W4308149545"
363,https://openalex.org/W4312119143
364,"https://openalex.org/W4315490959,https://openalex.org/W2998268303"
365,"https://openalex.org/W4317037330,https://openalex.org/W2994881778,https://openalex.org/W3015888020,https://openalex.org/W3016947361"
366,"https://openalex.org/W4317877721,https://openalex.org/W3024545185,https://openalex.org/W3104626189,https://openalex.org/W3126958303,https://openalex.org/W4221113762"
367,"https://openalex.org/W4362670965,https://openalex.org/W2912016252,https://openalex.org/W2950382925,https://openalex.org/W2954601359"
368,"https://openalex.org/W4386053913,https://openalex.org/W3185246342"
369,"https://openalex.org/W4390606931,https://openalex.org/W2972944294,https://openalex.org/W3089192123"
370,"https://openalex.org/W4390827894,https://openalex.org/W2949265864,https://openalex.org/W2970866888,https://openalex.org/W3119555633,https://openalex.org/W3139007160,https://openalex.org/W4285093386,https://openalex.org/W4286895614,https://openalex.org/W4311419323"
371,"https://openalex.org/W4390945356,https://openalex.org/W4281399015"
372,"https://openalex.org/W4390967594,https://openalex.org/W4308147572"
373,"https://openalex.org/W4391311020,https://openalex.org/W3106323609"
374,"https://openalex.org/W4391311595,https://openalex.org/W2953594546"
375,https://openalex.org/W4391607318
376,https://openalex.org/W4391745797
377,"https://openalex.org/W4391750339,https://openalex.org/W2988941552,https://openalex.org/W3086522063,https://openalex.org/W3091232757,https://openalex.org/W3096039427,https://openalex.org/W4225592915,https://openalex.org/W4389160602"
378,"https://openalex.org/W4392090998,https://openalex.org/W2995667716,https://openalex.org/W3172155928,https://openalex.org/W4308567742"
379,https://openalex.org/W4392362715
380,"https://openalex.org/W4392561377,https://openalex.org/W4281774949,https://openalex.org/W4291582800"
381,"https://openalex.org/W4392696608,https://openalex.org/W2920891929,https://openalex.org/W3094153373,https://openalex.org/W4212906294,https://openalex.org/W4224229443,https://openalex.org/W4225592915,https://openalex.org/W4297359538"
382,https://openalex.org/W2981468872
383,https://openalex.org/W2926346742
384,https://openalex.org/W2930421475
385,"https://openalex.org/W2954237801,https://openalex.org/W2905107276"
386,https://openalex.org/W2965947474
387,"https://openalex.org/W2907825563,https://openalex.org/W2907825563"
388,"https://openalex.org/W2910150546,https://openalex.org/W2910150546"
389,https://openalex.org/W2924799270
390,https://openalex.org/W2935961336
391,"https://openalex.org/W2969982278,https://openalex.org/W2938715682"
392,https://openalex.org/W2980159178
393,https://openalex.org/W2988498650
394,https://openalex.org/W2904871291
395,https://openalex.org/W2909040072
396,https://openalex.org/W2911667582
397,https://openalex.org/W2911940827
398,https://openalex.org/W2942532292
399,"https://openalex.org/W2971319587,https://openalex.org/W2902269458"
400,"https://openalex.org/W2981170861,https://openalex.org/W2924744810"
401,https://openalex.org/W2991461776
402,"https://openalex.org/W2995587958,https://openalex.org/W2935863043"
403,https://openalex.org/W2904923691
404,https://openalex.org/W2908618745
405,https://openalex.org/W2909757739
406,https://openalex.org/W2910881871
407,https://openalex.org/W2921675067
408,https://openalex.org/W2923882780
409,https://openalex.org/W2969649815
410,https://openalex.org/W2909338211
411,https://openalex.org/W2909536968
412,https://openalex.org/W2936790601
413,https://openalex.org/W2939651832
414,https://openalex.org/W2944739670
415,https://openalex.org/W2969853602
416,"https://openalex.org/W2980087798,https://openalex.org/W2980087798"
417,"https://openalex.org/W2983176051,https://openalex.org/W2983176051"
418,https://openalex.org/W3007750580
419,https://openalex.org/W3028472743
420,https://openalex.org/W2903120526
421,https://openalex.org/W2929477337
422,"https://openalex.org/W2943852544,https://openalex.org/W2902237058,https://openalex.org/W2943852544"
423,https://openalex.org/W2947861505
424,https://openalex.org/W2954401591
425,https://openalex.org/W2957411265
426,"https://openalex.org/W2966684393,https://openalex.org/W2899052654,https://openalex.org/W2904758662,https://openalex.org/W2909370264"
427,"https://openalex.org/W2979420601,https://openalex.org/W2946016901"
428,"https://openalex.org/W3082230505,https://openalex.org/W2907976315,https://openalex.org/W2908530998,https://openalex.org/W2966785668,https://openalex.org/W2979691457,https://openalex.org/W2981746872,https://openalex.org/W2996111813,https://openalex.org/W3011001781,https://openalex.org/W3011511334,https://openalex.org/W3018429123,https://openalex.org/W3028586297"
429,"https://openalex.org/W3090404574,https://openalex.org/W2960214327"
430,https://openalex.org/W3096039427
431,"https://openalex.org/W2923427150,https://openalex.org/W2902054463,https://openalex.org/W2915133199"
432,"https://openalex.org/W2963222380,https://openalex.org/W2904413911,https://openalex.org/W2935296577,https://openalex.org/W2953751527"
433,https://openalex.org/W2970785938
434,https://openalex.org/W3003327339
435,"https://openalex.org/W3009844985,https://openalex.org/W3000178821"
436,"https://openalex.org/W3011163565,https://openalex.org/W2980681842"
437,https://openalex.org/W3014287446
438,https://openalex.org/W3024060630
439,https://openalex.org/W3040504946
440,"https://openalex.org/W3082055731,https://openalex.org/W2986457312,https://openalex.org/W3028444601,https://openalex.org/W3031519568"
441,https://openalex.org/W2917011249
442,https://openalex.org/W2943796112
443,https://openalex.org/W2945381569
444,https://openalex.org/W2952905952
445,https://openalex.org/W2964930724
446,"https://openalex.org/W2972845102,https://openalex.org/W2939651832"
447,"https://openalex.org/W2981919366,https://openalex.org/W2903180922,https://openalex.org/W2904413911,https://openalex.org/W2911714071"
448,"https://openalex.org/W2999926863,https://openalex.org/W2944466302,https://openalex.org/W2946016901,https://openalex.org/W2952853638,https://openalex.org/W2959298326"
449,https://openalex.org/W3001070448
450,https://openalex.org/W3014967572
451,https://openalex.org/W3019425841
452,"https://openalex.org/W2968296370,https://openalex.org/W4384119545"
453,https://openalex.org/W2996194076
454,https://openalex.org/W3000178821
455,https://openalex.org/W3007426008
456,https://openalex.org/W3013534830
457,https://openalex.org/W3021390446
458,https://openalex.org/W3038343191
459,"https://openalex.org/W3039304986,https://openalex.org/W3039304986"
460,https://openalex.org/W3081268376
461,"https://openalex.org/W3088602037,https://openalex.org/W2910299590,https://openalex.org/W3088602037"
462,"https://openalex.org/W2995985781,https://openalex.org/W2946016901,https://openalex.org/W2995985781"
463,https://openalex.org/W3013705383
464,"https://openalex.org/W3033557611,https://openalex.org/W2903120526,https://openalex.org/W2944607176"
465,"https://openalex.org/W3036590826,https://openalex.org/W2921675067,https://openalex.org/W2969708114"
466,"https://openalex.org/W3084157375,https://openalex.org/W2981973945,https://openalex.org/W2988248399"
467,"https://openalex.org/W3084716846,https://openalex.org/W2907976315,https://openalex.org/W2939776230"
468,"https://openalex.org/W3093767439,https://openalex.org/W2986037732,https://openalex.org/W3007440958,https://openalex.org/W3011495205,https://openalex.org/W3035942325"
469,"https://openalex.org/W3103967487,https://openalex.org/W2913458382,https://openalex.org/W2937881047,https://openalex.org/W2939651832,https://openalex.org/W2951246382,https://openalex.org/W2972845102"
470,"https://openalex.org/W3106323609,https://openalex.org/W3012453370"
471,https://openalex.org/W2997749800
472,https://openalex.org/W2999234462
473,https://openalex.org/W3001957918
474,https://openalex.org/W3002591214
475,https://openalex.org/W3006096354
476,https://openalex.org/W3008693432
477,"https://openalex.org/W3021194039,https://openalex.org/W2962392051,https://openalex.org/W3044175510"
478,https://openalex.org/W3028444601
479,https://openalex.org/W3043659457
480,"https://openalex.org/W2997824651,https://openalex.org/W2954230468"
481,https://openalex.org/W3007657815
482,https://openalex.org/W3008830227
483,https://openalex.org/W3009221433
484,https://openalex.org/W3010938983
485,https://openalex.org/W3020197462
486,"https://openalex.org/W3103293247,https://openalex.org/W3104693082"
487,https://openalex.org/W3005801829
488,"https://openalex.org/W3007400702,https://openalex.org/W2920829711"
489,https://openalex.org/W3036184036
490,"https://openalex.org/W3049585038,https://openalex.org/W2910168166"
491,https://openalex.org/W3087418085
492,https://openalex.org/W3095760734
493,"https://openalex.org/W3114777749,https://openalex.org/W3003549484"
494,https://openalex.org/W3124865565
495,"https://openalex.org/W3125791579,https://openalex.org/W3041531802"
496,"https://openalex.org/W3209609977,https://openalex.org/W2980159178"
497,https://openalex.org/W4200003926
498,"https://openalex.org/W3111894231,https://openalex.org/W2907976315,https://openalex.org/W2908408131,https://openalex.org/W2916772745,https://openalex.org/W2994738938,https://openalex.org/W3015000011"
499,"https://openalex.org/W3112708765,https://openalex.org/W2989398345,https://openalex.org/W3021194039,https://openalex.org/W3022027972,https://openalex.org/W3044175510"
500,"https://openalex.org/W3133404425,https://openalex.org/W2912539592,https://openalex.org/W2995353642,https://openalex.org/W3119604227"
501,"https://openalex.org/W3136935190,https://openalex.org/W2899052654,https://openalex.org/W3025332602"
502,https://openalex.org/W3177085146
503,"https://openalex.org/W3187131854,https://openalex.org/W3000758908"
504,https://openalex.org/W3206829804
505,https://openalex.org/W3115904267
506,"https://openalex.org/W3120092772,https://openalex.org/W2911714071,https://openalex.org/W2941259522,https://openalex.org/W2980061684"
507,"https://openalex.org/W3122298295,https://openalex.org/W2910801783,https://openalex.org/W2966377380,https://openalex.org/W2968898594,https://openalex.org/W3012731328,https://openalex.org/W3043711614,https://openalex.org/W3122298295"
508,"https://openalex.org/W3129180842,https://openalex.org/W2908076890,https://openalex.org/W2928811959"
509,"https://openalex.org/W3112199667,https://openalex.org/W2995975878"
510,"https://openalex.org/W3112835794,https://openalex.org/W2994738938"
